Neighbourhood ID,Neighbourhood,n_properties,avall_public,median_assessvalue,sd_assessedvalue,median_yearbuilt,pct_with_unit,avg_assessvalue_without_unit,avg_lotsize,suppressed,yoy_pct_change
5060,BLUE QUILL,1087,367488.04047838104,393000,189662.41174186434,1979,50.0459981600736,528813.0755064456,655.1446261510129,FALSE,24.96025437201908
5070,BLUE QUILL ESTATES,361,610018.0055401663,651500,315178.3716007492,1979,26.59279778393352,734658.4905660378,756.7757056603773,FALSE,11.177474402730375
5080,BRANDER GARDENS,893,413979.8432250838,231500,525412.1755247598,1973,64.05375139977603,786105.9190031156,1070.114953271028,FALSE,12.926829268292684
5090,BROOKSIDE,619,699582.3909531502,627000,417236.634367539,1971,0,699582.3909531502,829.2555525040389,FALSE,3.80794701986755
5100,BULYEA HEIGHTS,1283,701210.8339828529,690000,204745.86568699888,1990,16.913484021823848,751264.5403377108,711.6185816135085,FALSE,10.754414125200643
5130,CARTER CREST,623,611823.4349919744,627000,181278.48740692317,1995,28.892455858747994,695150.1128668173,656.7214853273138,FALSE,6.63265306122449
5151,STRATHCONA JUNCTION,1,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
5160,DUGGAN,1202,440282.86189683835,465000,107565.93093485036,1971,10.232945091514143,469145.04170528264,623.7889564411493,FALSE,6.043329532497149
5170,EMPIRE PARK,997,206923.2698094281,173500,77590.27570304878,1983,86.15847542627884,369500,434.84884782608697,FALSE,15.282392026578073
5180,ERMINESKIN,1508,275252.98408488056,239500,121750.2045185674,1982,77.05570291777188,449835.260115607,570.9134913294797,FALSE,99.58333333333333
5190,FALCONER HEIGHTS,612,565150.3267973859,585500,176795.56823032413,1997,25.98039215686275,639576.1589403974,639.6636843267108,FALSE,5.211141060197664
5200,GARNEAU,2104,378035.64638783294,320500,367353.7732682713,1981,71.43536121673004,683971.713810316,373.8663677204659,FALSE,62.278481012658226
5210,GRANDVIEW HEIGHTS,386,1030452.0725388601,940500,514053.6781899615,1965,0,1030452.0725388601,794.508378238342,FALSE,3.693495038588754
5220,GREENFIELD,1394,502938.30703012965,503250,108156.85876504306,1967,0,502938.30703012965,599.2766972740316,FALSE,6.170886075949367
5230,HENDERSON ESTATES,623,795112.3595505615,709000,287138.31894038303,1990,3.6918138041733553,805819.1666666666,741.7581833333334,FALSE,2.382671480144404
5250,KEHEEWIN,1207,341989.2294946137,329000,173243.58291591957,1983,47.39022369511185,481236.22047244105,611.664325984252,FALSE,9.12106135986733
5260,LANSDOWNE,385,704296.1038961039,715500,318936.5048491717,1967,6.233766233766234,744344.8753462606,760.9286011080333,FALSE,8.327024981074944
5270,LENDRUM PLACE,645,535579.0697674421,540000,180521.52693951564,1963,2.7906976744186047,548080.5422647527,583.6002185007975,FALSE,9.31174089068826
5280,MALMO PLAINS,756,459147.4867724868,478000,182251.1305217522,1965,13.095238095238097,492991.6286149163,582.7098112633181,FALSE,5.6353591160221
5290,MCKERNAN,919,686241.5669205659,609500,260365.12169019302,1965,4.243743199129488,694303.4090909092,482.9232784090909,FALSE,5.541125541125541
5300,OGILVIE RIDGE,363,770185.950413223,759000,288742.088448918,1989,17.90633608815427,846870.8053691275,796.9350402684564,FALSE,8.428571428571429
5310,PARKALLEN,894,547587.2483221474,500250,265396.919450867,1954,14.093959731543624,595787.109375,553.87266796875,FALSE,9.10577971646674
5320,PLEASANTVIEW,1506,473281.20849933516,440500,330522.2789000806,1964,36.12217795484728,623561.8503118504,625.1576538461538,FALSE,33.890577507598785
5330,QUEEN ALEXANDRA,1456,388378.77747252793,376500,215946.60367470895,1978,48.96978021978022,533897.0390309552,440.03865141318977,FALSE,25.70951585976628
5340,RAMSAY HEIGHTS,1113,524995.5076370175,567000,248339.90087115022,1982,32.70440251572327,654098.1308411219,943.3335967957277,FALSE,6.679209783631232
5350,RHATIGAN RIDGE,1131,714533.1564986735,664500,226959.94833331564,1987,3.5366931918656057,726591.2007332726,735.7294564619615,FALSE,4.6044864226682405
5360,RIDEAU PARK,549,337707.65027322434,431500,177189.917945854,1973,49.72677595628415,496067.0289855072,632.3731992753623,FALSE,130.13333333333333
5380,RIVER VALLEY TERWILLEGAR,10,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
5401,RIVER VALLEY FORT EDMONTON,7,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
5430,ROYAL GARDENS,1049,340032.8884652058,431000,155481.21899834045,1967,36.129647283126786,441632.089552239,571.8542492537314,FALSE,11.51358344113842
5451,RICHFORD,394,597837.5634517762,490500,478506.758387003,2012,64.46700507614213,812203.5714285716,1245.64345,FALSE,91.78885630498533
5452,MACEWAN,2393,347143.5436690356,357500,153416.4550226543,2005,47.80610112829085,475329.863891113,405.6052506004804,FALSE,83.33333333333334
5453,BLACKMUD CREEK,1003,531422.7318045859,557000,225591.20102909906,2003,25.324027916251246,619604.8064085454,525.2562323097463,FALSE,17.758985200845668
5454,RUTHERFORD,4422,405875.5088195376,402500,179714.15214137294,2006,45.838986883763006,526994.5720250523,433.4521611691023,FALSE,24.228395061728396
5456,HERITAGE VALLEY AREA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
5457,CALLAGHAN,1089,541467.8604224081,466000,233532.15583300282,2011,36.17998163452709,650124.4604316544,485.3084517985612,FALSE,9.389671361502346
5458,ALLARD,2588,507360.8964451333,493000,218995.0682988176,2016,25.19319938176198,591107.6962809906,403.53198450413225,FALSE,12.428734321550742
5460,SKYRATTLER,937,240640.87513340512,193500,151258.09438142471,1979,78.65528281750267,500930,809.484435,FALSE,11.206896551724139
5463,DESROCHERS AREA,1296,516201.7746913579,513000,206953.1646154231,2020,8.024691358024691,531432.4664429529,449.79034228187936,FALSE,4.961636828644502
5465,HAYS RIDGE AREA,464,1051889.0086206903,1052000,443206.40320290026,2020,0,1051889.0086206903,2527.3728512931043,FALSE,6.343189284811726
5467,CAVANAGH,1258,553761.9236883947,521250,137593.84284775934,2020,4.451510333863275,559789.5174708823,382.5941688851913,FALSE,9.67911625460284
5468,GRAYDON HILL,504,500935.5158730163,460500,147712.83229154535,2018,26.984126984126984,544150.8152173914,387.513991847826,FALSE,3.8917089678511
5469,PAISLEY,1067,492534.2080599811,484000,128799.10583388254,2018,9.278350515463918,508068.6983471075,319.94273450413226,FALSE,4.648648648648648
5470,STEINHAUER,745,445751.6778523488,479000,121255.71187301478,1976,22.95302013422819,505001.74216027866,627.9110104529617,FALSE,10.4959630911188
5472,HERITAGE VALLEY TOWN CENTRE,592,266548.9864864863,182500,275738.252498053,2014,70.77702702702703,407867.0520231212,1015.906572254335,FALSE,26.297577854671278
5476,MAGRATH HEIGHTS,1635,724045.565749237,688500,389511.1311247799,2008,41.52905198776759,934143.8284518828,628.4027656903766,FALSE,4.278682317304051
5477,MACTAGGART,1293,651912.6063418422,680500,498995.8788339632,2011,51.35344160866203,1020780.6041335451,713.2526963434022,FALSE,173.29317269076304
5480,STRATHCONA,2975,393812.9411764682,301500,317026.5866476834,1973,58.58823529411765,619076.2987012983,403.16195779220783,FALSE,45.30120481927711
5490,SWEET GRASS,1003,345910.76769691135,265000,204852.60331647668,1977,55.1345962113659,555484.4444444445,714.8521844444444,FALSE,12.050739957716702
5505,AMBLESIDE,2565,477988.10916179273,484000,226145.4358292123,2011,39.06432748538012,626242.8023032633,404.66996992962254,FALSE,109.97830802603036
5511,TWIN BROOKS,2325,593275.9139784945,566500,234706.46492542452,1995,17.419354838709676,639643.4895833324,624.5333281249999,FALSE,5.444392740809679
5565,WHITEMUD CREEK RAVINE TWIN BROOKS,5,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
5570,WINDERMERE,4730,715993.6575052954,578000,582487.2841566703,2013,24.947145877378436,863972.8169014062,772.0557326760568,FALSE,40.29126213592233
5571,RIVER VALLEY KENDAL,1,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
5572,RIVER VALLEY KESWICK,3,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
5573,KENDAL,4,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
5574,KESWICK,4042,593256.1850569091,573250,380026.1730753751,2022,4.898565066798614,591925.8584807471,474.8371521852246,FALSE,2.1380846325167036
5578,GLENRIDDING HEIGHTS,1794,525589.1861761423,496250,154262.40623628686,2016,14.54849498327759,556399.5433789953,387.0617906066537,FALSE,5.360934182590234
5579,GLENRIDDING RAVINE,1738,598140.6789413115,601000,179317.9521207833,2022,0,598140.6789413115,472.15636881472955,FALSE,5.623901581722319
5580,WINDSOR PARK,552,1328143.1159420281,1126250,735023.5550552775,1963,7.971014492753622,1396571.8503937013,843.5328897637795,FALSE,10.905957656326933
5590,BLACKBURNE,596,497604.0268456375,506500,164456.9241975854,1997,33.89261744966443,561352.7918781728,641.245078680203,FALSE,10.952902519167578
5610,HADDOW,1546,562728.0077619663,586750,224850.32112685632,2002,29.75420439844761,672574.1252302027,548.533561694291,FALSE,14.320506575742813
5620,HODGSON,977,595751.2794268181,580000,342005.4188420359,2004,38.3828045035824,786923.5880398668,567.7517325581396,FALSE,90.31993437243642
5630,LEGER,864,579020.8333333342,567000,129677.46165549991,2004,18.171296296296298,618828.8543140026,493.36573833097594,FALSE,6.729411764705882
5640,TERWILLEGAR TOWNE,2340,507331.837606839,468500,233312.10491015023,2003,26.752136752136753,593190.49008168,476.5702940490081,FALSE,5.756207674943567
5642,SOUTH TERWILLEGAR,3718,401597.09521247685,390500,185132.66658512544,2007,48.6013986013986,542809.5238095236,420.8898090005233,FALSE,47.35849056603774
6010,ARGYLL,336,510968.75,485750,129949.7942303965,1955,0,510968.75,555.2771190476191,FALSE,14.294117647058824
6020,AVONMORE,936,456151.1752136749,439250,149572.8601404547,1956,9.508547008547009,468935.6552538371,590.4538996458087,FALSE,10.50314465408805
6030,BISSET,989,394830.63700707775,418500,108016.10354572663,1987,22.04246713852376,441747.7302204928,552.3571478599222,FALSE,11.007957559681698
6040,BONNIE DOON,1682,535178.0618311529,487750,286445.0029079699,1992,26.991676575505352,633975.5700325727,499.1382573289902,FALSE,12.255466052934407
6061,CAPILANO,1157,513925.66983578226,485500,193327.59928866313,1957,0,513925.66983578226,632.2593500432152,FALSE,4.520990312163617
6070,CLOVERDALE,479,508392.4843423793,427000,283466.8027649028,2003,61.16910229645094,749548.3870967742,410.3665322580645,FALSE,46.735395189003434
6140,CRAWFORD PLAINS,1387,378120.40374909894,399000,98965.37062723836,1981,16.58255227108868,414337.9429559205,565.6993076923077,FALSE,7.6923076923076925
6150,DALY GROVE,1084,376432.195571956,404500,115979.5300911377,1980,21.217712177121772,426987.7049180329,569.7631569086651,FALSE,9.918478260869565
6195,SOUTH EDMONTON COMMON,2,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
6200,EKOTA,694,389293.9481268015,415000,102779.65078535059,1976,17.86743515850144,431071.9298245614,630.3413947368421,FALSE,6.546854942233633
6211,ELLERSLIE,2074,383009.64320154156,402500,172075.22461627627,2004,41.224686595949855,492944.21657095966,694.0395217391301,FALSE,20.96168294515402
6213,SUMMERSIDE,4962,566381.7009270447,518250,279799.546000413,2011,17.7347843611447,628273.1504164621,446.5159634982852,FALSE,7.632398753894081
6214,ELLERSLIE INDUSTRIAL,7,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
6216,THE ORCHARDS AT ELLERSLIE,4138,494452.51329144405,492500,363416.98000808555,2020,12.276462058965684,514489.3939393951,578.0277203856748,FALSE,1.4418125643666324
6230,FOREST HEIGHTS,1503,516037.2588157018,473000,198354.45366805105,1961,7.518296739853627,534995.323741007,537.1811316546763,FALSE,2.9379760609358
6240,FULTON PLACE,931,449508.05585392076,451000,139870.84168756646,1956,9.881847475832437,470400.4767580453,611.9128998808105,FALSE,9.333333333333334
6270,GOLD BAR,932,418149.67811158765,414500,118652.97209603191,1958,0,418149.67811158765,573.6037027896996,FALSE,6.2139654067905195
6280,GREENVIEW,998,405596.1923847698,426000,131699.66084821054,1978,21.24248496993988,457459.923664122,636.6607480916031,FALSE,2.898550724637681
6290,HAZELDEAN,1099,507571.42857142835,461500,188076.17276078186,1956,5.7324840764331215,521234.5559845555,531.0046003861004,FALSE,8.84433962264151
6300,HILLVIEW,1086,390289.59484346234,411000,293723.0013829403,1978,26.427255985267035,459389.8623279103,626.3286107634543,FALSE,11.081081081081082
6310,HOLYROOD,1093,523468.4354986277,475000,184398.61579315862,1955,0.36596523330283626,523634.9862258952,626.4569467401285,FALSE,9.07003444316877
6320,IDYLWYLDE,684,404320.90643274883,402000,189465.84123318677,1955,22.514619883040936,473087.7358490568,552.9254698113208,FALSE,9.986320109439124
6330,JACKSON HEIGHTS,1270,467218.11023622076,469500,102565.39586167481,1992,12.834645669291339,489708.2204155374,545.2069268292684,FALSE,4.4493882091212456
6340,KAMEYOSEK,758,316953.82585751964,276000,458820.72127575235,1976,58.443271767810025,439001.58730158716,707.2024,FALSE,38.51944792973651
6350,KENILWORTH,995,434654.27135678404,435500,96931.42304738269,1964,0.20100502512562815,434751.76233635435,561.7334279959719,FALSE,4.311377245508982
6360,KING EDWARD PARK,1924,424324.5841995836,397250,275123.823630852,1973,26.14345114345114,494748.41660802293,476.46307178043634,FALSE,14.152298850574713
6370,KINISKI GARDENS,2213,412800.4970628113,382500,124704.97583837085,1990,5.78400361500226,428100.4796163072,437.6968772182253,FALSE,4.223433242506812
6390,LARKSPUR,1985,390111.08312342403,434500,139803.23290082332,1999,38.94206549118388,485272.68976897694,529.5327169966996,FALSE,30.67669172932331
6400,LEE RIDGE,797,325615.43287327455,315500,117976.69996185266,1974,33.626097867001256,383231.5689981097,630.340011342155,FALSE,4.817275747508306
6410,MAPLE RIDGE,8,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
6420,MAPLE RIDGE INDUSTRIAL,7,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
6441,MAPLE,1655,531064.6525679759,488000,146446.28970769697,2018,2.8398791540785497,536639.3034825871,371.2578208955224,FALSE,4.608788853161844
6442,SILVER BERRY,2557,424465.3891278822,442500,122811.07732922288,2005,24.325381306218226,478512.1447028428,389.0820470284238,FALSE,6.4981949458483745
6443,TAMARACK,1959,446298.1112812646,448500,144444.0690094897,2012,27.565084226646245,510337.56166314293,828.6694580690621,FALSE,3.4602076124567476
6444,LAUREL,4275,553930.2923976593,517000,168607.04102549405,2016,9.192982456140351,575849.0468830526,365.92612931478624,FALSE,4.761904761904762
6445,ASTER,1141,471570.5521472391,499500,394280.6758867056,2023,0,471570.5521472391,778.5431139351449,FALSE,-7.069767441860465
6450,MENISA,870,426003.4482758624,430500,198888.23471372898,1977,11.264367816091953,455569.3005181348,664.8527046632124,FALSE,11.528497409326425
6460,MEYOKUMIN,941,359682.784272051,379500,279513.86571838503,1979,30.818278427205104,423046.85099846387,578.8521889400921,FALSE,4.545454545454546
6470,MEYONOHK,1107,316806.6847335142,326500,174782.54929872372,1977,47.96747967479675,427649.30555555556,608.9132829861111,FALSE,13.073593073593074
6480,MICHAELS PARK,858,330972.61072261166,373500,124191.93940716494,1976,46.15384615384615,423630.95238095237,620.8101883116883,FALSE,14.132925897631779
6491,MILL CREEK RAVINE NORTH,3,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
6520,MILL WOODS TOWN CENTRE,482,167662.86307053946,165500,40129.97244787592,1995,100,NA,NA,FALSE,29.0448343079922
6530,MINCHAU,999,394557.5575575576,400500,92667.51576143186,1981,11.611611611611613,417957.53114382806,559.8901494903737,FALSE,8.097165991902834
6550,OTTEWELL,2357,427640.8570216372,448000,140332.55544819258,1962,6.067034365719135,449607.72357723635,567.5321987353207,FALSE,3.944315545243619
6580,POLLARD MEADOWS,1364,321940.61583577713,366500,129337.82251531348,1981,44.42815249266862,419741.4248021108,556.4996372031662,FALSE,8.753709198813056
6600,RICHFIELD,694,374534.5821325655,390250,482602.8360456964,1973,23.34293948126801,434847.74436090223,648.2814060150375,FALSE,11.261582323592302
6610,RITCHIE,1846,463177.1397616465,421750,252063.3916861905,1993,37.594799566630556,574633.6805555552,446.6782118055555,FALSE,23.861967694566815
6620,RIVER VALLEY GOLD BAR,2,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
6640,ROPER INDUSTRIAL,1,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
6661,CHARLESWORTH,2702,493205.40340488515,500250,167948.1411615686,2013,18.171724648408585,549075.9837177742,379.29435685210314,FALSE,7.696447793326157
6662,WALKER,4518,467639.7742363877,455500,164246.61762709607,2014,28.24258521469677,542634.0222085144,365.8430148056755,FALSE,10.69258809234508
6663,DECOTEAU,62,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
6667,MATTSON,389,416893.3161953709,215000,681055.2073210574,2024,14.652956298200515,440677.71084337204,3909.171457831325,FALSE,-55.647240845796794
6668,MELTWATER,136,587551.4705882341,186500,1777546.4460040207,1976,0,587551.4705882341,12206.103867647062,FALSE,NA
6669,ALCES,1178,430787.7758913459,387250,493913.1756706653,2025,0,430787.7758913459,1761.7555016977929,FALSE,-16.450916936353828
6670,SAKAW,1213,372822.3413025558,385000,92381.90643961655,1980,16.24072547403133,403177.1653543307,565.6536988188976,FALSE,4.976141785957737
6680,SATOO,1202,374326.12312811986,397000,86165.9715562527,1975,23.294509151414307,413934.3817787419,601.924431670282,FALSE,7.880434782608696
6700,STRATHCONA INDUSTRIAL PARK,1,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
6710,STRATHEARN,667,574320.0899550224,477000,334660.6073147542,1955,5.997001499250374,601250.398724083,538.2374768740032,FALSE,5.530973451327434
6720,TAWA,867,260166.66666666672,249500,424219.13207320013,1993,99.88465974625143,12549500,13998.584,FALSE,28.940568475452196
6730,TERRACE HEIGHTS,655,403093.1297709917,443000,182361.1378165734,1960,16.18320610687023,459783.2422586521,549.1702805100182,FALSE,10.473815461346634
6750,TIPASKAN,812,319160.71428571426,381750,129863.7115281593,1978,42.610837438423644,424093.347639485,604.4577188841201,FALSE,13.616071428571427
6760,TWEDDLE PLACE,747,378279.1164658636,411500,102478.40977230095,1974,23.560910307898258,430146.23467600706,667.0743222416812,FALSE,6.883116883116883
6770,WEINLOS,1094,354377.056672761,370750,123056.05620240764,1982,20.109689213893965,402336.3844393593,507.0099725400458,FALSE,8.96399706098457
6780,WEIR INDUSTRIAL,1,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
6790,WILD ROSE,2476,478877.8271405486,479000,175224.02491138448,2002,18.820678513731824,534656.2189054734,489.6133845771146,FALSE,6.562847608453838
8885,EDMONTON SOUTH CENTRAL EAST,16,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
8886,EDMONTON SOUTH EAST,75,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
8887,EDMONTON SOUTH CENTRAL,69,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
8888,EDMONTON SOUTH WEST,47,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
8889,CROSSROADS,7,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
6665,ANTHONY HENDAY SOUTH EAST,17,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
5471,CHAPPELLE,5533,482290.3488161936,473500,261383.38492765327,2017,9.759624073739381,501753.9555377511,460.9806296815542,FALSE,4.180418041804181
NA,LEWIS FARMS INDUSTRIAL,27,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
3370,RAPPERSWILL,1121,511370.65120428184,499500,101046.15169222279,2014,0,511370.65120428184,409.5815129348796,FALSE,4.44328280188186
5405,RIVER VALLEY WINDERMERE,5,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
6690,SOUTHEAST INDUSTRIAL,2,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
5540,WESTBROOK ESTATES,339,1531231.563421828,1226000,964960.3068027955,1972,0,1531231.563421828,1216.0889675516225,FALSE,4.074702886247878
